indice_medicamento,nregistro,nombre_medicamento,tipo_imagen,url,fichero,estado,error
4250,88894,"SOLIFENACINA/TAMSULOSINA STADAPHARMA 6 MG/0,4 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/88894/88894_formafarmac.jpg,imagenes/solifenacina_tamsulosina_stadapharma_6_mg_0_4_mg_comprimidos__88894__formafarmac__08459.jpg,descargada,
4251,89632,SOLIKER 30 MG/G GEL,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/89632/89632_materialas.jpg,imagenes/soliker_30_mg_g_gel__89632__materialas__08460.jpg,descargada,
4251,89632,SOLIKER 30 MG/G GEL,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/89632/89632_formafarmac.jpg,imagenes/soliker_30_mg_g_gel__89632__formafarmac__08461.jpg,descargada,
4252,85609,SOLSINT 100 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85609/85609_materialas.jpg,imagenes/solsint_100_microgramos_solucion_oral_en_envase_unidosis__85609__materialas__08462.jpg,descargada,
4252,85609,SOLSINT 100 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85609/85609_formafarmac.jpg,imagenes/solsint_100_microgramos_solucion_oral_en_envase_unidosis__85609__formafarmac__08463.jpg,descargada,
4253,85610,SOLSINT 112 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85610/85610_materialas.jpg,imagenes/solsint_112_microgramos_solucion_oral_en_envase_unidosis__85610__materialas__08464.jpg,descargada,
4253,85610,SOLSINT 112 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85610/85610_formafarmac.jpg,imagenes/solsint_112_microgramos_solucion_oral_en_envase_unidosis__85610__formafarmac__08465.jpg,descargada,
4254,85613,SOLSINT 13 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85613/85613_materialas.jpg,imagenes/solsint_13_microgramos_solucion_oral_en_envase_unidosis__85613__materialas__08466.jpg,descargada,
4254,85613,SOLSINT 13 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85613/85613_formafarmac.jpg,imagenes/solsint_13_microgramos_solucion_oral_en_envase_unidosis__85613__formafarmac__08467.jpg,descargada,
4255,85612,SOLSINT 137 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85612/85612_materialas.jpg,imagenes/solsint_137_microgramos_solucion_oral_en_envase_unidosis__85612__materialas__08468.jpg,descargada,
4255,85612,SOLSINT 137 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85612/85612_formafarmac.jpg,imagenes/solsint_137_microgramos_solucion_oral_en_envase_unidosis__85612__formafarmac__08469.jpg,descargada,
4256,85617,SOLSINT 25 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85617/85617_materialas.jpg,imagenes/solsint_25_microgramos_solucion_oral_en_envase_unidosis__85617__materialas__08470.jpg,descargada,
4256,85617,SOLSINT 25 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85617/85617_formafarmac.jpg,imagenes/solsint_25_microgramos_solucion_oral_en_envase_unidosis__85617__formafarmac__08471.jpg,descargada,
4257,85618,SOLSINT 50 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85618/85618_materialas.jpg,imagenes/solsint_50_microgramos_solucion_oral_en_envase_unidosis__85618__materialas__08472.jpg,descargada,
4257,85618,SOLSINT 50 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85618/85618_formafarmac.jpg,imagenes/solsint_50_microgramos_solucion_oral_en_envase_unidosis__85618__formafarmac__08473.jpg,descargada,
4258,85619,SOLSINT 75 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85619/85619_materialas.jpg,imagenes/solsint_75_microgramos_solucion_oral_en_envase_unidosis__85619__materialas__08474.jpg,descargada,
4258,85619,SOLSINT 75 MICROGRAMOS SOLUCION ORAL EN ENVASE UNIDOSIS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85619/85619_formafarmac.jpg,imagenes/solsint_75_microgramos_solucion_oral_en_envase_unidosis__85619__formafarmac__08475.jpg,descargada,
4259,63672,SOMATOSTATINA GP PHARM 3 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/63672/63672_materialas.jpg,imagenes/somatostatina_gp_pharm_3_mg_polvo_y_disolvente_para_solucion__63672__materialas__08476.jpg,descargada,
4259,63672,SOMATOSTATINA GP PHARM 3 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/63672/63672_formafarmac.jpg,imagenes/somatostatina_gp_pharm_3_mg_polvo_y_disolvente_para_solucion__63672__formafarmac__08477.jpg,descargada,
4260,69159,SOMATOSTATINA NORMON 3 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69159/69159_materialas.jpg,imagenes/somatostatina_normon_3_mg_polvo_y_disolvente_para_solucion_p__69159__materialas__08478.jpg,descargada,
4260,69159,SOMATOSTATINA NORMON 3 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69159/69159_formafarmac.jpg,imagenes/somatostatina_normon_3_mg_polvo_y_disolvente_para_solucion_p__69159__formafarmac__08479.jpg,descargada,
4261,69157,SOMATOSTATINA NORMON 6 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69157/69157_materialas.jpg,imagenes/somatostatina_normon_6_mg_polvo_y_disolvente_para_solucion_p__69157__materialas__08480.jpg,descargada,
4261,69157,SOMATOSTATINA NORMON 6 mg POLVO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69157/69157_formafarmac.jpg,imagenes/somatostatina_normon_6_mg_polvo_y_disolvente_para_solucion_p__69157__formafarmac__08481.jpg,descargada,
4262,02240001,SOMAVERT 10 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/02240001/02240001_materialas.jpg,imagenes/somavert_10_mg_polvo_y_disolvente_para_solucion_inyectable__02240001__materialas__08482.jpg,descargada,
4262,02240001,SOMAVERT 10 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/02240001/02240001_formafarmac.jpg,imagenes/somavert_10_mg_polvo_y_disolvente_para_solucion_inyectable__02240001__formafarmac__08483.jpg,descargada,
4263,02240002,SOMAVERT 15 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/02240002/02240002_materialas.jpg,imagenes/somavert_15_mg_polvo_y_disolvente_para_solucion_inyectable__02240002__materialas__08484.jpg,descargada,
4263,02240002,SOMAVERT 15 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/02240002/02240002_formafarmac.jpg,imagenes/somavert_15_mg_polvo_y_disolvente_para_solucion_inyectable__02240002__formafarmac__08485.jpg,descargada,
4264,02240003,SOMAVERT 20 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/02240003/02240003_materialas.jpg,imagenes/somavert_20_mg_polvo_y_disolvente_para_solucion_inyectable__02240003__materialas__08486.jpg,descargada,
4264,02240003,SOMAVERT 20 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/02240003/02240003_formafarmac.jpg,imagenes/somavert_20_mg_polvo_y_disolvente_para_solucion_inyectable__02240003__formafarmac__08487.jpg,descargada,
4265,102240010,SOMAVERT 25 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/102240010/102240010_materialas.jpg,imagenes/somavert_25_mg_polvo_y_disolvente_para_solucion_inyectable__102240010__materialas__08488.jpg,descargada,
4265,102240010,SOMAVERT 25 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/102240010/102240010_formafarmac.jpg,imagenes/somavert_25_mg_polvo_y_disolvente_para_solucion_inyectable__102240010__formafarmac__08489.jpg,descargada,
4266,102240012,SOMAVERT 30 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/102240012/102240012_materialas.jpg,imagenes/somavert_30_mg_polvo_y_disolvente_para_solucion_inyectable__102240012__materialas__08490.jpg,descargada,
4266,102240012,SOMAVERT 30 MG POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/102240012/102240012_formafarmac.jpg,imagenes/somavert_30_mg_polvo_y_disolvente_para_solucion_inyectable__102240012__formafarmac__08491.jpg,descargada,
4267,85431,SORAFENIB STADA 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85431/85431_materialas.jpg,imagenes/sorafenib_stada_200_mg_comprimidos_recubiertos_con_pelicula__85431__materialas__08492.jpg,descargada,
4267,85431,SORAFENIB STADA 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85431/85431_formafarmac.jpg,imagenes/sorafenib_stada_200_mg_comprimidos_recubiertos_con_pelicula__85431__formafarmac__08493.jpg,descargada,
4268,85957,SORAFENIB STADA 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/85957/85957_materialas.jpg,imagenes/sorafenib_stada_400_mg_comprimidos_recubiertos_con_pelicula__85957__materialas__08494.jpg,descargada,
4268,85957,SORAFENIB STADA 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/85957/85957_formafarmac.jpg,imagenes/sorafenib_stada_400_mg_comprimidos_recubiertos_con_pelicula__85957__formafarmac__08495.jpg,descargada,
4269,89413,SOTALOL SANDOZ 80 MG COMPRIMIDOS EFG,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/89413/89413_materialas.jpg,imagenes/sotalol_sandoz_80_mg_comprimidos_efg__89413__materialas__08496.jpg,descargada,
4269,89413,SOTALOL SANDOZ 80 MG COMPRIMIDOS EFG,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/89413/89413_formafarmac.jpg,imagenes/sotalol_sandoz_80_mg_comprimidos_efg__89413__formafarmac__08497.jpg,descargada,
4270,56461,SPASMOCTYL PEDIATRICO,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/56461/56461_materialas.jpg,imagenes/spasmoctyl_pediatrico__56461__materialas__08498.jpg,descargada,
4270,56461,SPASMOCTYL PEDIATRICO,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/56461/56461_formafarmac.jpg,imagenes/spasmoctyl_pediatrico__56461__formafarmac__08499.jpg,descargada,
4271,58707,SPASMOCTYL 40,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/58707/58707_materialas.jpg,imagenes/spasmoctyl_40__58707__materialas__08500.jpg,descargada,
4271,58707,SPASMOCTYL 40,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/58707/58707_formafarmac.jpg,imagenes/spasmoctyl_40__58707__formafarmac__08501.jpg,descargada,
4272,113841004,SPEDRA 100 mg comprimidos,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/113841004/113841004_materialas.jpg,imagenes/spedra_100_mg_comprimidos__113841004__materialas__08502.jpg,descargada,
4272,113841004,SPEDRA 100 mg comprimidos,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/113841004/113841004_formafarmac.jpg,imagenes/spedra_100_mg_comprimidos__113841004__formafarmac__08503.jpg,descargada,
4273,113841008,SPEDRA 200 mg comprimidos,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/113841008/113841008_materialas.jpg,imagenes/spedra_200_mg_comprimidos__113841008__materialas__08504.jpg,descargada,
4273,113841008,SPEDRA 200 mg comprimidos,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/113841008/113841008_formafarmac.jpg,imagenes/spedra_200_mg_comprimidos__113841008__formafarmac__08505.jpg,descargada,
4274,113841001,SPEDRA 50 mg comprimidos,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/113841001/113841001_materialas.jpg,imagenes/spedra_50_mg_comprimidos__113841001__materialas__08506.jpg,descargada,
4274,113841001,SPEDRA 50 mg comprimidos,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/113841001/113841001_formafarmac.jpg,imagenes/spedra_50_mg_comprimidos__113841001__formafarmac__08507.jpg,descargada,
4275,1171188001,SPINRAZA 12 MG SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1171188001/1171188001_materialas.jpg,imagenes/spinraza_12_mg_solucion_inyectable__1171188001__materialas__08508.jpg,descargada,
4275,1171188001,SPINRAZA 12 MG SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1171188001/1171188001_formafarmac.jpg,imagenes/spinraza_12_mg_solucion_inyectable__1171188001__formafarmac__08509.jpg,descargada,
4276,79967,"SPIOLTO RESPIMAT 2,5 MICROGRAMOS/2,5 MICROGRAMOS SOLUCION PARA INHALACION",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/79967/79967_materialas.jpg,imagenes/spiolto_respimat_2_5_microgramos_2_5_microgramos_solucion_pa__79967__materialas__08510.jpg,descargada,
4276,79967,"SPIOLTO RESPIMAT 2,5 MICROGRAMOS/2,5 MICROGRAMOS SOLUCION PARA INHALACION",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/79967/79967_formafarmac.jpg,imagenes/spiolto_respimat_2_5_microgramos_2_5_microgramos_solucion_pa__79967__formafarmac__08511.jpg,descargada,
4277,62250,SPIRAXIN 200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/62250/62250_materialas.jpg,imagenes/spiraxin_200_mg_comprimidos_recubiertos_con_pelicula__62250__materialas__08512.jpg,descargada,
4277,62250,SPIRAXIN 200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/62250/62250_formafarmac.jpg,imagenes/spiraxin_200_mg_comprimidos_recubiertos_con_pelicula__62250__formafarmac__08513.jpg,descargada,
4278,69589,"SPIRIVA RESPIMAT 2,5 microgramos SOLUCION PARA INHALACION",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/69589/69589_materialas.jpg,imagenes/spiriva_respimat_2_5_microgramos_solucion_para_inhalacion__69589__materialas__08514.jpg,descargada,
4278,69589,"SPIRIVA RESPIMAT 2,5 microgramos SOLUCION PARA INHALACION",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/69589/69589_formafarmac.jpg,imagenes/spiriva_respimat_2_5_microgramos_solucion_para_inhalacion__69589__formafarmac__08515.jpg,descargada,
4279,64796,SPIRIVA 18 MICROGRAMOS POLVO PARA INHALACION,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/64796/64796_materialas.jpg,imagenes/spiriva_18_microgramos_polvo_para_inhalacion__64796__materialas__08516.jpg,descargada,
4279,64796,SPIRIVA 18 MICROGRAMOS POLVO PARA INHALACION,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/64796/64796_formafarmac.jpg,imagenes/spiriva_18_microgramos_polvo_para_inhalacion__64796__formafarmac__08517.jpg,descargada,
4280,59343,SPORANOX 100 mg CAPSULAS,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/59343/59343_materialas.jpg,imagenes/sporanox_100_mg_capsulas__59343__materialas__08518.jpg,descargada,
4280,59343,SPORANOX 100 mg CAPSULAS,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/59343/59343_formafarmac.jpg,imagenes/sporanox_100_mg_capsulas__59343__formafarmac__08519.jpg,descargada,
4281,1191410001,SPRAVATO 28 MG SOLUCION PARA PULVERIZACION NASAL,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1191410001/1191410001_materialas.jpg,imagenes/spravato_28_mg_solucion_para_pulverizacion_nasal__1191410001__materialas__08520.jpg,descargada,
4281,1191410001,SPRAVATO 28 MG SOLUCION PARA PULVERIZACION NASAL,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1191410001/1191410001_formafarmac.jpg,imagenes/spravato_28_mg_solucion_para_pulverizacion_nasal__1191410001__formafarmac__08521.jpg,descargada,
4282,06363005,SPRYCEL 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/06363005/06363005_materialas.jpg,imagenes/sprycel_50_mg_comprimidos_recubiertos_con_pelicula__06363005__materialas__08522.jpg,descargada,
4282,06363005,SPRYCEL 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/06363005/06363005_formafarmac.jpg,imagenes/sprycel_50_mg_comprimidos_recubiertos_con_pelicula__06363005__formafarmac__08523.jpg,descargada,
4283,06363006,SPRYCEL 70 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/06363006/06363006_materialas.jpg,imagenes/sprycel_70_mg_comprimidos_recubiertos_con_pelicula__06363006__materialas__08524.jpg,descargada,
4283,06363006,SPRYCEL 70 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/06363006/06363006_formafarmac.jpg,imagenes/sprycel_70_mg_comprimidos_recubiertos_con_pelicula__06363006__formafarmac__08525.jpg,descargada,
4284,03260007,STALEVO 100 mg/25 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/03260007/03260007_materialas.jpg,imagenes/stalevo_100_mg_25_mg_200_mg_comprimidos_recubiertos_con_peli__03260007__materialas__08526.jpg,descargada,
4284,03260007,STALEVO 100 mg/25 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/03260007/03260007_formafarmac.jpg,imagenes/stalevo_100_mg_25_mg_200_mg_comprimidos_recubiertos_con_peli__03260007__formafarmac__08527.jpg,descargada,
4285,03260031,"STALEVO 125 mg/31,25 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/03260031/03260031_materialas.jpg,imagenes/stalevo_125_mg_31_25_mg_200_mg_comprimidos_recubiertos_con_p__03260031__materialas__08528.jpg,descargada,
4285,03260031,"STALEVO 125 mg/31,25 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/03260031/03260031_formafarmac.jpg,imagenes/stalevo_125_mg_31_25_mg_200_mg_comprimidos_recubiertos_con_p__03260031__formafarmac__08529.jpg,descargada,
4286,03260011,"STALEVO 150 mg/37,5 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/03260011/03260011_materialas.jpg,imagenes/stalevo_150_mg_37_5_mg_200_mg_comprimidos_recubiertos_con_pe__03260011__materialas__08530.jpg,descargada,
4286,03260011,"STALEVO 150 mg/37,5 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/03260011/03260011_formafarmac.jpg,imagenes/stalevo_150_mg_37_5_mg_200_mg_comprimidos_recubiertos_con_pe__03260011__formafarmac__08531.jpg,descargada,
4287,03260021,STALEVO 200 mg/50 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/03260021/03260021_materialas.jpg,imagenes/stalevo_200_mg_50_mg_200_mg_comprimidos_recubiertos_con_peli__03260021__materialas__08532.jpg,descargada,
4287,03260021,STALEVO 200 mg/50 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/03260021/03260021_formafarmac.jpg,imagenes/stalevo_200_mg_50_mg_200_mg_comprimidos_recubiertos_con_peli__03260021__formafarmac__08533.jpg,descargada,
4288,03260003,"STALEVO 50 mg/12,5 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/03260003/03260003_materialas.jpg,imagenes/stalevo_50_mg_12_5_mg_200_mg_comprimidos_recubiertos_con_pel__03260003__materialas__08534.jpg,descargada,
4288,03260003,"STALEVO 50 mg/12,5 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/03260003/03260003_formafarmac.jpg,imagenes/stalevo_50_mg_12_5_mg_200_mg_comprimidos_recubiertos_con_pel__03260003__formafarmac__08535.jpg,descargada,
4289,03260026,"STALEVO 75 mg/18,75 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/03260026/03260026_materialas.jpg,imagenes/stalevo_75_mg_18_75_mg_200_mg_comprimidos_recubiertos_con_pe__03260026__materialas__08536.jpg,descargada,
4289,03260026,"STALEVO 75 mg/18,75 mg/200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/03260026/03260026_formafarmac.jpg,imagenes/stalevo_75_mg_18_75_mg_200_mg_comprimidos_recubiertos_con_pe__03260026__formafarmac__08537.jpg,descargada,
4290,65098,STAMARIL POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE EN JERINGA PRECARGADA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/65098/65098_materialas.jpg,imagenes/stamaril_polvo_y_disolvente_para_suspension_inyectable_en_je__65098__materialas__08538.jpg,descargada,
4290,65098,STAMARIL POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE EN JERINGA PRECARGADA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/65098/65098_formafarmac.jpg,imagenes/stamaril_polvo_y_disolvente_para_suspension_inyectable_en_je__65098__formafarmac__08539.jpg,descargada,
4291,1181267008,STEGLATRO 15 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1181267008/1181267008_materialas.jpg,imagenes/steglatro_15_mg_comprimidos_recubiertos_con_pelicula__1181267008__materialas__08540.jpg,descargada,
4291,1181267008,STEGLATRO 15 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1181267008/1181267008_formafarmac.jpg,imagenes/steglatro_15_mg_comprimidos_recubiertos_con_pelicula__1181267008__formafarmac__08541.jpg,descargada,
4292,1181267002,STEGLATRO 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/1181267002/1181267002_materialas.jpg,imagenes/steglatro_5_mg_comprimidos_recubiertos_con_pelicula__1181267002__materialas__08542.jpg,descargada,
4292,1181267002,STEGLATRO 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/1181267002/1181267002_formafarmac.jpg,imagenes/steglatro_5_mg_comprimidos_recubiertos_con_pelicula__1181267002__formafarmac__08543.jpg,descargada,
4293,108494005,STELARA 130 MG CONCENTRADO PARA SOLUCION PARA PERFUSION,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/108494005/108494005_materialas.jpg,imagenes/stelara_130_mg_concentrado_para_solucion_para_perfusion__108494005__materialas__08544.jpg,descargada,
4293,108494005,STELARA 130 MG CONCENTRADO PARA SOLUCION PARA PERFUSION,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/108494005/108494005_formafarmac.jpg,imagenes/stelara_130_mg_concentrado_para_solucion_para_perfusion__108494005__formafarmac__08545.jpg,descargada,
4294,08494001,STELARA 45 mg SOLUCION INYECTABLE,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/08494001/08494001_materialas.jpg,imagenes/stelara_45_mg_solucion_inyectable__08494001__materialas__08546.jpg,descargada,
4294,08494001,STELARA 45 mg SOLUCION INYECTABLE,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/08494001/08494001_formafarmac.jpg,imagenes/stelara_45_mg_solucion_inyectable__08494001__formafarmac__08547.jpg,descargada,
4295,113858002,STIVARGA 40 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/113858002/113858002_materialas.jpg,imagenes/stivarga_40_mg_comprimidos_recubiertos_con_pelicula__113858002__materialas__08548.jpg,descargada,
4295,113858002,STIVARGA 40 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/113858002/113858002_formafarmac.jpg,imagenes/stivarga_40_mg_comprimidos_recubiertos_con_pelicula__113858002__formafarmac__08549.jpg,descargada,
4296,79428,"STREFEN SPRAY 8,75 MG/DOSIS SOLUCION PARA PULVERIZACION BUCAL SABOR MENTA",materialas,https://cima.aemps.es/cima/fotos/thumbnails/materialas/79428/79428_materialas.jpg,imagenes/strefen_spray_8_75_mg_dosis_solucion_para_pulverizacion_buca__79428__materialas__08550.jpg,descargada,
4296,79428,"STREFEN SPRAY 8,75 MG/DOSIS SOLUCION PARA PULVERIZACION BUCAL SABOR MENTA",formafarmac,https://cima.aemps.es/cima/fotos/thumbnails/formafarmac/79428/79428_formafarmac.jpg,imagenes/strefen_spray_8_75_mg_dosis_solucion_para_pulverizacion_buca__79428__formafarmac__08551.jpg,descargada,
